response_id,userName,review,rating,date,response_body,source
a7389c60-bf74-474a-85b8-aff0cf8c673d,A Google user,I love this app but your charges are just been enough ❣️❣️,2,2024-08-22 21:38:44,,Google Play Store
9dbabccf-9c08-438f-95b5-b6ec2b16586d,A Google user,"I bought 2k data, you've debited me for 30 minutes ago but my data is yet to be credited. I would've liked to give 5 stars but I got confused",3,2024-08-22 21:09:52,,Google Play Store
b948c730-77f5-4cf8-a9a2-8c5528bf2ac4,A Google user,Great,5,2024-08-22 21:06:50,"Thank you very much for your 5-star review!!!

",Google Play Store
414e3f05-2872-4c7a-b5b4-a87681acc669,A Google user,"I'm not impressed at all. I can't access my money. When i log in it keeps saying"" there was an error loading. Try again"". I deposited money into my account and uptill now it hasn't shown my balance. My money is stuck. What is the need of saving in your bank when I cannot log in successfully or have access to my money?",1,2024-08-22 20:44:59,,Google Play Store
a170e19c-baa6-4ae3-b94d-9b580e4f4ccb,A Google user,Nice,5,2024-08-22 20:13:36,"Thank you very much for your 5-star review!!!

",Google Play Store
45352310-a953-4a67-b5f4-5bc929ef8a51,A Google user,Very nice,5,2024-08-22 20:10:12,"Thank you very much for your 5-star review!!!

",Google Play Store
94c1e3bf-d0d8-4efe-9f3e-8d4badc56cf1,A Google user,It is cool,5,2024-08-22 19:34:58,"Hi Jimmy, we are pleased that you enjoyed the app. If there is anything we can do for you, just let us know at store.support@moniepoint.com!
Have a wonderful day!",Google Play Store
b0ee2ab2-cae8-49dc-8c26-cf6df36a647f,A Google user,Very Good,5,2024-08-22 19:25:14,"Thank you very much for your 5-star review!!!

",Google Play Store
c803dbf6-d058-467c-aac0-9a9044f0acc7,A Google user,Good,5,2024-08-22 19:17:57,"Thank you very much for your 5-star review!!!

",Google Play Store
629390ae-6950-490f-a272-123845b8fef8,A Google user,For better networking,5,2024-08-22 19:15:46,"Thank you so much for your encouraging star ratings!
",Google Play Store
aa77c01f-d740-4fe0-a074-8fdbea0a0582,A Google user,trying to impute my country real hard for me,1,2024-08-22 19:10:48,,Google Play Store
dda1cafa-08f7-4046-9f05-134bc6a601af,A Google user,Fast transaction,4,2024-08-22 18:34:40,"Hi! We are glad that you like our app. We'd very much appreciate if you have any recommendations/suggestions for us to get 5-star rating. Thank you very much.

",Google Play Store
92d14637-dec9-495a-ba7a-e4d3b2961d8e,A Google user,Good 👍,4,2024-08-22 17:56:54,"Hi! We are glad that you like our app. We'd very much appreciate if you have any recommendations/suggestions for us to get 5-star rating. Thank you very much.

",Google Play Store
3eb40807-043b-45f8-a7a8-01701449b7ce,A Google user,Very good,5,2024-08-22 17:30:27,"Thank you very much for your 5-star review!!!
",Google Play Store
d4ac8731-9227-475a-aae1-151054c72097,A Google user,Awesome,5,2024-08-22 16:33:49,"Thank you very much for your 5-star review!!!
",Google Play Store
d05fe157-4909-4697-b734-0a52efd1fbdb,A Google user,This app is so good,5,2024-08-22 15:45:13,"Thank you very much for your 5-star review!!!
",Google Play Store
deee82e5-958a-44f3-a311-81886516c6be,A Google user,Monie point please am new to this bank and i have heard somethings about this wonderful bank I hope after opening it you will not fail me and please can you call me and tell me more about your bank and i ask questions,5,2024-08-22 15:37:46,,Google Play Store
3208ca6d-6c58-46b5-8ba5-4298a9bffb11,A Google user,Best of the best mobile Banking app,5,2024-08-22 13:46:12,"Thank you very much for your 5-star review!!!
",Google Play Store
be04ba58-9340-4f6c-9187-d2cf81e2461f,A Google user,It is a very good app,5,2024-08-22 12:57:03,"Thank you very much for your 5-star review!!!
",Google Play Store
f48320c4-15ed-4f51-bdc4-20538cfa0ca8,A Google user,I really love this app,5,2024-08-22 12:49:10,"Thank you very much for your 5-star review!!!
",Google Play Store
f6b27abb-3d76-48fc-b167-16f9ee41336c,A Google user,good,5,2024-08-22 12:25:04,"Thank you very much for your 5-star review!!!
",Google Play Store
9dd01adc-691a-47c5-a375-aab4c1c9791c,A Google user,"The app isnt fully booted, as such i cant see any option inside the app, can someone help",1,2024-08-22 12:23:14,"Hi Prince, please clear the data and cache for your app by going to your phone settings. This should resolve your issue. In case you are still facing the problem, please contact us at store.support@moniepoint.com with your account details and relevant screenshots.",Google Play Store
44316bfb-ad58-4c96-87fd-96afb754c022,A Google user,Good,5,2024-08-22 11:58:48,"Thank you very much for your 5-star review!!!
",Google Play Store
9b6d4e0e-2c7e-40f0-b3c6-da57f2bf67b4,A Google user,"Please is the app forbidding other countries? I'm in cotonou Benin republic 🇧🇯 but I can only find Nigeria country code, I wish to use the app but no permission given.",1,2024-08-22 11:57:12,,Google Play Store
05a3c632-3a5d-4bc6-b7c5-0ab6744cd949,A Google user,Good app to save money,5,2024-08-22 11:22:54,"Hi David, thank you very much for your feedback. Keep using our app.",Google Play Store
a785a918-c85c-450e-91a4-e7188e0e336b,A Google user,"I can't login my moniepoint personal account, they kept telling me that they're encounting problem login, and I have transferred money to it and I'm yet to receive alet",1,2024-08-22 11:15:44,"Hi Charity, we are sorry to learn about your experience with the app. Could you please clear cache and data of the app and try again. Please reach out to us via store.support@moniepoint.com if the issue persists.
",Google Play Store
7d08fa5a-f641-4b36-ab7d-c888e03df185,A Google user,So special,5,2024-08-22 11:10:03,"Thank you so much for your encouraging star ratings!
",Google Play Store
690e37d5-da9b-40c4-ac3d-2dfaf1a6aa3a,A Google user,It's very good and exceptional,1,2024-08-22 10:49:32,"Hi Sadeeq, thanks for using the app. We'd really appreciate if you could rate us 5 stars here on Google Play. Rating is very important to us in establishing trust with our user base. If you have any concerns or suggestions, please do not hesitate to contact us at store.support@moniepoint.com.",Google Play Store
2f942794-20ef-4b7e-a0a4-18b682f03a64,A Google user,It's a good idea of bringing out this bank,5,2024-08-22 09:40:26,"Hi Favour, thank you so much for your feedback.",Google Play Store
1b88680b-fd15-4fd4-82da-acab0aa9c4ac,A Google user,Lovely,5,2024-08-22 08:53:39,"Hi Ijalusi, thank you very much for your feedback.",Google Play Store
15b4c99a-7edb-480c-b76f-b9aa5cccb17b,A Google user,"The keyboard ain't come up on my phone,I want to do transfer yet it's not possible 😞",3,2024-08-22 08:01:50,"Hi Ajiboye, we are sorry to learn about your experience with the app. Could you please clear cache and data of the app or reinstall and try again. Please reach out to us via store.support@moniepoint.com if the issue persists.
",Google Play Store
7c288c4e-911e-4403-8600-1f9e8d6f4495,A Google user,"Great user experience. Ease of operation, super fast transfer speed. I noticed one can't have their balance hidden on default when signing in. swift response is highly commendable and yes, I've been seen the ability to keep account hidden from settings. Big ups to the moniepoint team!",5,2024-08-22 07:26:34,"Hi Lewis, we appreciate your kind review. You can Hide your balance by simply log in to your account, click on the app settings, In the Security & Privacy section you would find the Hide Balance button, click on it to Enable. For further assistance and inquiry please contact store.support@moniepoint.com. Thanks!",Google Play Store
3013f293-16f6-4823-a15c-5f5ba4683dac,A Google user,Good luck,5,2024-08-22 06:49:09,"Thank you so much for your encouraging star ratings!
",Google Play Store
419cc8f8-f5e2-4f93-84ac-4fab7bcb2380,A Google user,I just want to withdraw my money and stop using your app.,1,2024-08-22 06:33:33,"Hi Habilu, we regret the inconvenience caused. Kindly elaborate on the issue so that we can look into the matter and resolve it for you. Please write to us at store.support@moniepoint.com for further assistance.
",Google Play Store
4e9a83b2-1c3f-465b-9247-2f8f80b467aa,A Google user,Excellent app,5,2024-08-22 06:21:51,"Thank you for choosing Moniepoint, Doro. We appreciate your feedback and we will ensure to continue delivering exceptional service.
",Google Play Store
1c824d01-3d46-40ee-bf52-816efd8002fc,A Google user,Great app very easy and convenient to use and moniepoint always very reliable.,5,2024-08-22 05:51:06,"Hi Benny, we are pleased that you enjoyed the app. If there is anything we can do for you, just let us know at store.support@moniepoint.com!
Have a wonderful day!",Google Play Store
913aaf70-aec6-4a82-b92c-33d220f2cedd,A Google user,Guys please I can't top up funds or withdraw from my flexi savings. What exactly is the problem? I've even tried updating the app,5,2024-08-22 05:45:07,"Hi Chidiebube, we sincerely apologize for the inconvenience. Please send us your account details along with the screenshot of the error message to store.support@moniepoint.com so that we can assist you. Thank you for using our app.
",Google Play Store
027000aa-f933-4969-8252-d1015ca77c88,A Google user,Fast and reliable 💪,5,2024-08-22 01:50:22,"Thank you very much for your 5-star review!!!

",Google Play Store
d5a50bad-957b-4806-a8c7-742f0f2b2a76,A Google user,Very very good I love what I see,5,2024-08-22 00:11:01,"Hi Amobi, thanks for your review! Please recommend our app to your friends & family, and don’t hesitate to shoot us a note at store.support@moniepoint.com if you have any questions. Have a wonderful day!
",Google Play Store
972ec0c9-4d34-4b93-9d21-a040dd748feb,A Google user,Very excellent,5,2024-08-21 23:42:36,"Hi Mohammed, thanks for your review! Please recommend our app to your friends & family, and don’t hesitate to shoot us a note at store.support@moniepoint.com if you have any questions. Have a wonderful day!

",Google Play Store
34a5485b-c57b-41c8-848d-5ed7134fb3fa,A Google user,It's not loading I'm stucked in one place what's your nationality and it just stopped there,3,2024-08-21 22:49:45,"Hi Muhammad, we sincerely apologize for the inconvenience. Please send us your account details along with the screenshot of the problem to store.support@moniepoint.com so that we can help you. Thank you for using our app.
",Google Play Store
b089cbc3-3c48-4e0e-841a-b02a2a06f172,A Google user,Excellent banking system,5,2024-08-21 21:19:35,"Thank you very much for your 5-star review!!!
",Google Play Store
a4b19b39-42cf-4863-9e67-a93a4a3b59e5,A Google user,I love banking with you. Simple and everything Sharp Sharp,5,2024-08-21 20:51:45,"Hi Alvandis, we are pleased that you enjoyed the app. If there is anything we can do for you, just let us know at store.stsupport@moniepoint.com!
Have a wonderful day!",Google Play Store
524f0db0-cdc9-439c-814f-1b10be311edd,A Google user,Perfect,5,2024-08-21 20:24:27,"Thank you for choosing Moniepoint, Abdull. We appreciate your feedback and we will ensure to continue delivering exceptional service.
",Google Play Store
1a9fc316-1395-4ddd-8351-6cd5373cb399,A Google user,This is a good bank I love using it,5,2024-08-21 19:47:17,"Hi there, thanks for your review! Please recommend our app to your friends & family, and don’t hesitate to shoot us a note at store.support@moniepoint.com if you have any questions. Have a wonderful day!
",Google Play Store
552a4aa9-4eb8-4e80-b120-dcce8104dd18,A Google user,Great,5,2024-08-21 19:45:29,"Thank you very much for your 5-star review!!!

",Google Play Store
309840ac-9d55-44e4-8d5c-6f11bf1d8793,A Google user,Very good l love❤ it,5,2024-08-21 19:42:22,"Thank you very much for your 5-star review!!!

",Google Play Store
40908aa4-74b9-41a3-ba62-fadcf15b90af,A Google user,Very fantastic great app,5,2024-08-21 18:22:28,"Thank you very much for your 5-star review!!!

",Google Play Store
0fe982a0-acdf-42b1-bd3f-fae5921dd92f,A Google user,Perfect 👍😊,5,2024-08-21 17:49:54,"Thank you very much for your 5-star review!!!

",Google Play Store
bdbfce01-8457-438d-99f0-64fe4da7cbb5,A Google user,The app is very good infant it's a very good app,5,2024-08-21 17:33:44,"Thank you very much for your 5-star review!!!

",Google Play Store
607d1edf-ff81-4c10-9d60-84d2c8c6ac9d,A Google user,"Moniepoint is good,but you do unnecessary blocking of accounts when we you put money above daily transactions and moniepoint don't release the account until many days have passed it causes lots of delays/ stress to us customers",3,2024-08-21 15:35:37,"Hello Aisha, we sincerely apologize for the inconvenience. Please contact us at store.support@moniepoint.com with your account details if you are still experiencing same issues so we can address your concern quickly. Thank you for your patience.
",Google Play Store
8d995573-0779-4dad-903b-3d6263ef3852,A Google user,Good,2,2024-08-21 14:49:20,"Hi Jennifer, thanks for using the app. We'd really appreciate if you could rate us 5 stars here on Google Play. Rating is very important to us in establishing trust with our user base. If you have any concerns or suggestions, please do not hesitate to contact us at store.support@moniepoint.com.
",Google Play Store
7ed7a53c-4410-40ed-8650-ad86a2a7302f,A Google user,Rate,5,2024-08-21 14:40:55,"Thank you so much for your encouraging star ratings!
",Google Play Store
4ff2c081-c5d9-47e1-9aa8-d40b7b294c87,A Google user,Bank it all,5,2024-08-21 13:36:01,"Thank you so much for your encouraging star ratings!
",Google Play Store
9c3937e0-47f1-46e5-967e-86d2d02e31bf,A Google user,Your charger for transfer is a little high,4,2024-08-21 12:57:10,"Hi Okolo, we understand your concern regarding the charge for transactions, and we sincerely apologize for any inconvenience this may have caused. While we don't offer free charges, we do provide the convenience of free transfers from Moniepoint to Moniepoint account, which can help minimize costs for our customers. Thank you for using our app.
",Google Play Store
fc48a222-af3f-4165-a066-65df92bf3c4a,A Google user,It's fast and reliable,5,2024-08-21 12:35:18,"Hi Justin, thanks for your review! Please recommend our app to your friends & family, and don’t hesitate to shoot us a note at store.support@moniepoint.com if you have any questions. Have a wonderful day!
",Google Play Store
0b0a29f8-1dbc-467d-a4fe-add92b1dcd36,A Google user,Good,5,2024-08-21 11:31:57,"Hi Caleb, thank you for your ratings and review. We will keep working to provide a good user experience. You can follow us on Facebook, Instagram and Twitter to get the latest information. For further enquiries and concern, please contact us via store.support@moniepoint.com. Thank you for using our app.
",Google Play Store
d861869c-9b47-4625-a01d-ecd0a7da65e1,A Google user,This app is great but the team needs improvement in terms of fast responsiveness. The app is usually dull,5,2024-08-21 10:41:58,"Hi Emmanuel, thank you for your feedback and suggestion. Please clear the cache of the app. Also ensure you are using a strong internet connection and retry again. Feel free to reach out to us via store.support@moniepoint.com for further assistance and inquiries.
",Google Play Store
b74b6efa-5966-4618-84c4-3c734c4957c2,A Google user,Good,5,2024-08-21 10:40:52,"Hi nnanna, thank you for your ratings and review. We will keep working to provide a good user experience. You can follow us on Facebook, Instagram and Twitter to get the latest information. For further enquiries and concern, please contact us via store.support@moniepoint.com. Thank you for using our app.
",Google Play Store
43f2599f-7ee0-4c15-b1c6-cf4aae3cdbf1,A Google user,You guys are good,1,2024-08-21 09:16:45,"Hi Wisdom, thanks for using the app. We'd really appreciate if you could rate us 5 stars here on Google Play. Rating is very important to us in establishing trust with our user base. If you have any concerns or suggestions, please do not hesitate to contact us at store.support@moniepoint.com.",Google Play Store
7c7d4bcb-1c8b-4807-9d5c-054240eb270f,A Google user,Excellent app,5,2024-08-21 09:05:32,"Thank you for choosing Moniepoint, Chidera. We appreciate your feedback and we will ensure to continue delivering exceptional service.
",Google Play Store
060dc81d-42da-450e-8bf2-390a510f3cfe,A Google user,Am new here try build my career with moniepoint,5,2024-08-21 08:51:14,"Thank you for choosing Moniepoint, Noah. We appreciate your feedback and we will ensure to continue delivering exceptional service.

",Google Play Store
0f1628fa-bdec-4f85-84ee-e88cf6027121,A Google user,Thanks so much good morning my father GOOD blessing,5,2024-08-21 08:46:52,"Thank you so much for your encouraging star ratings!
",Google Play Store
0c60da58-80c4-40c3-901f-299917e1fbb7,A Google user,"The first transaction was good and quick, just like a tap. Just starting anyway.",4,2024-08-21 08:46:02,"Hi Ojo, thanks for using the app. We'd really appreciate if you could rate us 5 stars here on Google Play. Rating is very important to us in establishing trust with our user base. If you have any concerns or suggestions, please do not hesitate to contact us at store.support@moniepoint.com.

",Google Play Store
51614acb-915f-4528-90a1-9735853ec9aa,A Google user,Studying,5,2024-08-21 08:25:00,"Thank you so much for your encouraging star ratings!
",Google Play Store
79a97716-2cac-4420-be2e-fb7fb9781f4f,A Google user,I really appreciate and love moniepoint 😘😘😘💕,3,2024-08-21 07:59:17,"Hi Okikiola, thanks for using the app. We'd really appreciate if you could rate us 5 stars here on Google Play. Rating is very important to us in establishing trust with our user base. If you have any concerns or suggestions, please do not hesitate to contact us at store.support@moniepoint.com.

",Google Play Store
953572b4-0798-4208-a69d-f0e3a8a13886,A Google user,Nice app,5,2024-08-21 07:49:54,"Thank you very much for your 5-star review!!!
",Google Play Store
4bc10d40-e5c1-432e-b340-01afe7ea6db4,A Google user,I can't complete my residential address KYC because the State and LGA columm never shows,3,2024-08-21 07:42:22,"Hi Musa, we apologize for the inconvenience. Please send us your account details along with the screenshot of the problem to store.support@moniepoint.com so that we can help you. Thank you for using our app.
",Google Play Store
4f0a2938-826f-45fd-82dc-94f8980c1f91,A Google user,"I love the app so much,fast and accurate But i don't understand why i want to break my savings and i was unable to It keeps telling me to update app or contact support which i have done so I really dont understand why...if to give -2,i would habe done that,i mean its really irritating.now.i want to use.the money for the reason why i contributed it,am unable to Pls i will b glad.if you can help.me to find solution to it as soon as possible",1,2024-08-21 07:38:40,"Hi Ayomide, we sincerely apologize for the inconvenience with your savings. Please send us your account details along with the screenshot of the error message to store.support@moniepoint.com so that we can assist you. Thank you for using our app.

",Google Play Store
23776d56-9560-4d17-8524-8d3005622c26,A Google user,Sweet and fast,5,2024-08-21 06:59:11,"Thank you very much for your 5-star review!!!
",Google Play Store
e7f16517-ba26-402c-9bea-ce09b87f7671,A Google user,"Nice app very easy and reliable, no fake alert all your cash are safe and secure...",5,2024-08-21 06:13:03,"Hi Ernest, thanks for your review! Please recommend our app to your friends & family, and don’t hesitate to shoot us a note at store.support@moniepoint.com if you have any questions. Have a wonderful day!
",Google Play Store
24edae3c-3c40-4282-ad68-25d281851548,A Google user,So cute and faster,4,2024-08-21 03:59:30,Hi! We are glad that you like our app. We'd very much appreciate if you have any recommendations/suggestions for us to get 5-star rating. Thank you very much.,Google Play Store
e2b8acf6-b239-49c0-8107-dfa5b8af5851,A Google user,Tried to opt out of their saving plans and it wouldn't let me I won't advise anyone to download this app My money is still locked I reapeat stay away from this app 😭😭,1,2024-08-21 01:42:26,"Hi Chiedu, we regret the inconvenience with your savings. Please send us your account details along with the screenshot of the error message you get when you try to opt out via store.support@moniepoint.com so that we can assist better. Thank you for using our app.

",Google Play Store
9d220264-0bfc-4f91-8150-f648638a1561,A Google user,I cannot access my funds in my flexible savings account it's telling me I should contact customer support services I don't understand why. When I need my money urgently you are sending to customer service that's so wrong....,3,2024-08-21 01:40:44,"Hi Chika, we sincerely apologize for the inconvenience with your savings. Please send us your account details along with the screenshot of the error message to store.support@moniepoint.com so that we can assist you. Thank you for using our app.

",Google Play Store
2a0d403f-d78e-4ebc-8d65-e09d03a1521f,A Google user,Easy to use and reliable,5,2024-08-21 00:33:08,"Thank you very much for your 5-star review!!!
",Google Play Store
a02cb188-b6e4-468e-b427-dcce6084b185,A Google user,Best ever,5,2024-08-20 23:57:16,"Hi Asmau, thanks for taking out time to rate us. It really helps us to keep going and delivering the best :)",Google Play Store
94f8d65b-7beb-4893-9336-f76a711e339c,A Google user,I can't save tho but a very good app,3,2024-08-20 23:35:30,"Hi Sedo, to create a Savings plan on Moniepoint: Log in to the app, tap the savings icon in the lower right corner of the screen, select your preferred savings plan from the options available, choose the most suitable plan and click ""Start Saving.""
Enter your savings details and proceed by clicking ""Next"" and Click ""Create Plan.""",Google Play Store
0f9c3579-4132-4b80-b49c-caac6cb02c18,A Google user,"My 10naira charges hurt! You'll have complete money and boom!, 10naira makes it incomplete. The slow transaction rate is tiring and unbearable.",1,2024-08-20 23:05:26,"Hi Anne, we understand your concern on the charge for transactions, and we apologize for any inconvenience this may have caused. Please note that we do provide the convenience of free transfers from Moniepoint to Moniepoint account, which can help minimize costs for our customers. We are sure that your feedback will only help us improve further.
",Google Play Store
3f5a3a9d-7d42-429b-b8c2-5e42eeded173,A Google user,These app is great fast in sending credit and debit alart,5,2024-08-20 22:50:19,Thank you so much for your review! Keep using our app.,Google Play Store
f8705f0a-553c-455f-8163-2c3f8f4851d3,A Google user,Interesting to know this and am happy for this. Thank you so much I really appreciate.,5,2024-08-20 22:44:44,"Hi Layefa, thanks for your review! Please recommend our app to your friends & family, and don’t hesitate to shoot us a note at store.support@moniepoint.com if you have any questions. Have a wonderful day!
",Google Play Store
253c7b5a-90cd-4ec4-8187-5ecd97f90ffd,A Google user,I created a savings account but now want to withdraw everything they are now telling nonsense pls moniepoint I need my money ooo why is it not working at all am not even the owner of the money they refuse to give me my money make una help me ooo,1,2024-08-20 22:31:12,"Hi Tumininu, we sincerely apologize for the inconvenience with your savings. Please send us your account details along with the screenshot of the error message to store.support@moniepoint.com so that we can assist you better. Thank you for using our app.

",Google Play Store
04f3c056-fb72-4bd9-97b7-c7abcce4a04d,A Google user,Best,5,2024-08-20 22:30:42,"Thank you very much for your 5-star review!!!
",Google Play Store
d55f331e-eeff-4d09-b4c1-04e52bf8c52a,A Google user,The app is too slow 😞,1,2024-08-20 22:26:37,"Hi Aliyu, we apologize for the inconvenience. Please try to clear the app data and cache. Also, please make sure that the device is connected to a strong internet and try again. Feel free to reach out to us via store.support@moniepoint.com for further assistance and inquiries.",Google Play Store
6de9b47e-056e-40c3-a918-41d2e98492d2,A Google user,Slow,4,2024-08-20 22:08:59,"Hi Habib, we apologize for the inconvenience with the app. Please try to clear the app data and cache. Also, please make sure that the device is connected to a strong internet and try again. Feel free to reach out to us via store.support@moniepoint.com for further assistance and inquiries.

",Google Play Store
0d05e4f4-3b05-4572-891d-74324907572d,A Google user,Very fast,5,2024-08-20 22:07:28,"Thank you very much for your 5-star review!!!
",Google Play Store
9c9ecec8-8f81-4e11-95a3-8b74e115e820,A Google user,Excellent......,5,2024-08-20 21:41:29,"Thank you very much for your 5-star review!!!
",Google Play Store
d6c69796-6e70-400f-8dbb-c90e748c15d9,A Google user,Thanks for your support,5,2024-08-20 21:41:15,"Hi Jimmy, thanks for your review! Please recommend our app to your friends & family, and don’t hesitate to shoot us a note at store.support@moniepoint.com if you have any questions. Have a wonderful day!
",Google Play Store
616c6709-2f80-4f4e-83a4-eed73cba01b9,A Google user,So so good! Allows you to save and also provides seamless transfer. But I don't still get the saving paln plan because it doesn't roll over and I have to wait for 2 days when I break the savings because that is what I have to do at the end. Can this be resolved or explained better,4,2024-08-20 21:36:07,,Google Play Store
6abc94cc-8d4d-42bd-94bb-be7388bf0511,A Google user,please I am 15 and I just did my NiN but because I am less than 16 I can't use my NiN to open an account why must it be like that please consider us please I am begging you,5,2024-08-20 21:28:15,"Hi Mike, we are sorry for the inconvenience. You are eligible to open a Moniepoint account from the age of (18) years or older. Please reach out to your guardian for assistance with your account opening. Please contact us vis support@moniepoint.com for further assistance and inquires.
",Google Play Store
2b62ac7e-ac64-42f3-9f3c-48f6ffd2ec28,A Google user,Very reliable and smooth transactions,1,2024-08-20 21:06:16,"Hi Victor, thanks for using the app. We'd really appreciate if you could rate us 5 stars here on Google Play. Rating is very important to us in establishing trust with our user base. If you have any concerns or suggestions, please do not hesitate to contact us at store.support@moniepoint.com.
",Google Play Store
6054a5eb-648b-4b80-bc70-16a2db5d07b8,A Google user,Amazing,5,2024-08-20 21:05:09,"Hi Apekaye, thanks for taking out time to rate us. It really helps us to keep going and delivering the best :)",Google Play Store
0365d179-bd13-4c76-b937-86d4e52749e1,A Google user,Lovely,5,2024-08-20 20:36:30,"Thank you very much for your 5-star review!!!
",Google Play Store
8e50b064-7c76-4e1f-8174-9905a27adcc4,A Google user,Good,5,2024-08-20 20:23:18,"Thank you very much for your 5-star review!!!
",Google Play Store
76885f59-af9e-4489-9b1a-3c79fcfe1356,A Google user,Very good,5,2024-08-20 20:20:53,"Thank you very much for your 5-star review!!!
",Google Play Store
574e308d-15a2-4cad-b5c3-bf966e65e149,A Google user,Good,5,2024-08-20 20:05:17,"Thank you very much for your 5-star review!!!
",Google Play Store
5c22a427-e37e-474d-88e2-50eb43345c89,A Google user,Amazing,5,2024-08-20 19:35:07,"Thank you very much for your 5-star review!!!
",Google Play Store
d50099c0-ffe2-44b8-8116-ffe338609b05,A Google user,Good,5,2024-08-20 19:30:59,"Thank you very much for your 5-star review!!!
",Google Play Store
c54266f2-14bf-4bc8-a3b9-eec55d996538,A Google user,Swift and easy,5,2024-08-20 19:19:36,"Thank you very much for your 5-star review!!!
",Google Play Store
f09dab38-4e83-43e7-b5e7-3748a3efa957,A Google user,Working perfectly,5,2024-08-20 18:50:23,"Thank you very much for your 5-star review!!!
",Google Play Store
307d7b38-7f79-4993-a9b3-20d6c5a372ab,A Google user,Is a good app,4,2024-08-20 18:38:45,Hi! We are glad that you like our app. We'd very much appreciate if you have any recommendations/suggestions for us to get 5-star rating. Thank you very much.,Google Play Store
b7bf6c80-e6a6-4309-b8b8-3eb92471d8a0,A Google user,So nice,5,2024-08-20 17:49:04,"Thank you very much for your 5-star review!!!
",Google Play Store
2f4eb718-cfdb-47da-9ac7-0ac6d99132a2,A Google user,YFFYYYJOI⁶60K BATA IS AN ABSOLUTE UJJ⁸TO ²1,4,2024-08-20 16:51:30,"Hi Mariam, thanks for using the app. We'd really appreciate if you could rate us 5 stars here on Google Play. Rating is very important to us in establishing trust with our user base. If you have any concerns or suggestions, please do not hesitate to contact us at store.support@moniepoint.com.
",Google Play Store
33861c6a-cbfc-4894-94ec-75e8599bb73b,A Google user,Fast and easy,4,2024-08-20 16:30:14,Hi! We are glad that you like our app. We'd very much appreciate if you have any recommendations/suggestions for us to get 5-star rating. Thank you very much.,Google Play Store
875e25ef-adfe-4247-901f-0f4687f8b7d6,A Google user,Am try to open,5,2024-08-20 16:21:01,"Thank you for choosing Moniepoint, Oladimeji. Feel free to reach out to us via store.support@moniepoint.com for further assistance and inquiries.",Google Play Store
928e0677-18c6-4dac-8ebf-e1034adb3729,A Google user,I love this bank,5,2024-08-20 15:59:07,Thank you so much for your review!,Google Play Store
1437ede6-56a7-47dd-b45f-5748754d9cc6,A Google user,Good app,5,2024-08-20 15:42:15,"Thank you very much for your 5-star review!!!
",Google Play Store
cf4ddce9-9f02-47f0-9860-2baf9dbf4ccb,A Google user,"For now, am enjoying it",5,2024-08-20 15:03:22,"Thank you very much for your 5-star review!!!
",Google Play Store
79d9038f-b727-4fb6-8563-ce843e20b10e,A Google user,"It, so wonderful,a blissful experience",5,2024-08-20 15:00:58,"Thank you very much for your 5-star review!!!
",Google Play Store
7804f40a-4105-4d58-a0dc-030edb4ae1c7,A Google user,Great app,5,2024-08-20 14:52:11,"Thank you very much for your 5-star review!!!
",Google Play Store
8541972b-86fd-4ecf-b75f-223300fe9d73,A Google user,Bad,1,2024-08-20 14:51:00,"Hi Hafso, we regret the inconvenience caused. Kindly elaborate on the issue so that we can look into the matter and resolve it for you. Please write to us at store.support@moniepoint.com for further assistance.
",Google Play Store
fbbefeac-d5b7-4e8a-a2c5-7f45c0867da3,A Google user,Good app💐,4,2024-08-20 14:22:22,"Hi Abigail, thanks for using the app. We'd really appreciate if you could rate us 5 stars here on Google Play. Rating is very important to us in establishing trust with our user base. If you have any concerns or suggestions, please do not hesitate to contact us at store.support@moniepoint.com.
",Google Play Store
23653292-ad53-4b61-bec2-f1a2646abd20,A Google user,Your charge is too much,5,2024-08-20 14:04:02,"Hi Azaman, we understand your concern regarding the charge for transactions, and we sincerely apologize for any inconvenience this may have caused. We do provide the convenience of free transfers from Moniepoint to Moniepoint account, which can help minimize costs for our customers. We are sure that your feedback will only help us improve further.
",Google Play Store
3a0070d5-7eb4-426c-bfbb-d367d17460de,A Google user,Awesome,5,2024-08-20 14:03:33,"Thank you very much for your 5-star review!!!
",Google Play Store
bc2d0d41-4aac-4acc-9982-8b3a982a37dd,A Google user,Its nice though And i enjoy the network,3,2024-08-20 13:58:16,"Hi Kale, thanks for using the app. We'd really appreciate if you could rate us 5 stars here on Google Play. Rating is very important to us in establishing trust with our user base. If you have any concerns or suggestions, please do not hesitate to contact us at store.support@moniepoint.com.",Google Play Store
54d9b779-f01c-46fb-830f-a5f6c436917c,A Google user,Excellent,5,2024-08-20 13:36:22,"Thank you for choosing Moniepoint, Ibrahim. We appreciate your feedback and we will ensure to continue delivering exceptional service.
",Google Play Store
022ea7b8-bfd4-4118-b5ea-7678f0627326,A Google user,Good,5,2024-08-20 13:03:25,"Hi Olaitan, thank you for your ratings and review. We will keep working to provide a good user experience. You can follow us on Facebook, Instagram and Twitter to get the latest information. For further enquiries and concern, please contact us via store.support@moniepoint.com. Thank you for using our app.
",Google Play Store
